combination_id,n,k,p,q,thrshld,p1,p2,beta,seeds,case_A_count,case_B_count,case_C_count,case_Invalid_count,delta_star_mean,delta_star_std,status
28,2000,8,2,4.0,2.0,0.01,0.7700000000000002,7.0,2,449,6,45,0,0.48832746354696593,0.4195784230210392,success
32,2000,8,2,4.0,2.0,0.01,0.8100000000000003,7.0,2,450,6,44,0,0.49053970556704807,0.42303891478305095,success
31,2000,8,2,4.0,2.0,0.01,0.8000000000000003,7.0,2,450,6,44,0,0.4912282901944102,0.42356994490613875,success
24,2000,8,2,4.0,2.0,0.01,0.7300000000000002,7.0,2,450,6,44,0,0.49262942373088836,0.4261633601988541,success
29,2000,8,2,4.0,2.0,0.01,0.7800000000000002,7.0,2,450,6,44,0,0.4914996274952342,0.4236016743515543,success
30,2000,8,2,4.0,2.0,0.01,0.7900000000000003,7.0,2,450,6,44,0,0.49148858545534896,0.4235945918784996,success
27,2000,8,2,4.0,2.0,0.01,0.7600000000000002,7.0,2,449,6,45,0,0.48855628659117845,0.4195201333285551,success
22,2000,8,2,4.0,2.0,0.01,0.7100000000000002,7.0,2,450,6,44,0,0.4935703971776203,0.4257171031314798,success
25,2000,8,2,4.0,2.0,0.01,0.7400000000000002,7.0,2,450,6,44,0,0.49251263518191696,0.4261272293951587,success
26,2000,8,2,4.0,2.0,0.01,0.7500000000000002,7.0,2,450,6,44,0,0.49044456325705515,0.4240731938957608,success
23,2000,8,2,4.0,2.0,0.01,0.7200000000000002,7.0,2,450,6,44,0,0.4934431054673784,0.4257122802134105,success
20,2000,8,2,4.0,2.0,0.01,0.6900000000000002,7.0,2,448,6,46,0,0.5164985344741987,0.4291168340504632,success
12,2000,8,2,4.0,2.0,0.01,0.6100000000000001,7.0,2,446,6,48,0,0.5277087211545329,0.4271911593784356,success
10,2000,8,2,4.0,2.0,0.01,0.5900000000000001,7.0,2,444,6,50,0,0.5341077038226658,0.42423537373595843,success
21,2000,8,2,4.0,2.0,0.01,0.7000000000000002,7.0,2,450,6,44,0,0.49451314430660837,0.42583372389832397,success
11,2000,8,2,4.0,2.0,0.01,0.6000000000000001,7.0,2,445,6,49,0,0.5244517288468279,0.42316301517620686,success
9,2000,8,2,4.0,2.0,0.01,0.5800000000000001,7.0,2,443,7,50,0,0.5364659755145447,0.4249811306627288,success
8,2000,8,2,4.0,2.0,0.01,0.5700000000000001,7.0,2,442,7,51,0,0.5365750282236675,0.42042217357771094,success
19,2000,8,2,4.0,2.0,0.01,0.6800000000000002,7.0,2,448,6,46,0,0.5165030938338836,0.42910999183905957,success
6,2000,8,2,4.0,2.0,0.01,0.55,7.0,2,441,7,52,0,0.5361108610440752,0.4163137733046493,success
18,2000,8,2,4.0,2.0,0.01,0.6700000000000002,7.0,2,447,6,47,0,0.5302939748570917,0.4308875277949209,success
16,2000,8,2,4.0,2.0,0.01,0.6500000000000001,7.0,2,447,6,47,0,0.5307381811186989,0.4308283935496425,success
5,2000,8,2,4.0,2.0,0.01,0.54,7.0,2,441,7,52,0,0.5364158552242748,0.4162422856352986,success
17,2000,8,2,4.0,2.0,0.01,0.6600000000000001,7.0,2,447,6,47,0,0.5305541516739852,0.43083967979161014,success
15,2000,8,2,4.0,2.0,0.01,0.6400000000000001,7.0,2,446,6,48,0,0.5272171845156784,0.4270449329578999,success
1,2000,8,2,4.0,2.0,0.01,0.5,7.0,2,439,7,54,0,0.5254847617695882,0.41779452688439156,success
14,2000,8,2,4.0,2.0,0.01,0.6300000000000001,7.0,2,446,6,48,0,0.527233489469928,0.42704433015107757,success
13,2000,8,2,4.0,2.0,0.01,0.6200000000000001,7.0,2,446,6,48,0,0.527280109462617,0.4270747183072617,success
3,2000,8,2,4.0,2.0,0.01,0.52,7.0,2,441,7,52,0,0.5389491444166189,0.41539735725563254,success
2,2000,8,2,4.0,2.0,0.01,0.51,7.0,2,440,7,53,0,0.5318153638938582,0.4146640056717733,success
7,2000,8,2,4.0,2.0,0.01,0.56,7.0,2,442,7,51,0,0.5366340802712,0.420439529320249,success
4,2000,8,2,4.0,2.0,0.01,0.53,7.0,2,441,7,52,0,0.5388922572804132,0.41547696252293886,success
40,2000,8,2,4.0,2.0,0.01,0.8900000000000003,7.0,2,452,6,42,0,0.4738948035659889,0.4205650977078059,success
38,2000,8,2,4.0,2.0,0.01,0.8700000000000003,7.0,2,452,6,42,0,0.4802077352037085,0.42471104362076983,success
36,2000,8,2,4.0,2.0,0.01,0.8500000000000003,7.0,2,452,6,42,0,0.48200942003374614,0.4244269453135303,success
41,2000,8,2,4.0,2.0,0.01,0.9000000000000004,7.0,2,452,6,42,0,0.4738936038225295,0.42056520884611165,success
42,2000,8,2,4.0,2.0,0.01,0.9100000000000004,7.0,2,452,6,42,0,0.473406086339026,0.4207402941062663,success
39,2000,8,2,4.0,2.0,0.01,0.8800000000000003,7.0,2,452,6,42,0,0.4729844066888458,0.4197552567406798,success
34,2000,8,2,4.0,2.0,0.01,0.8300000000000003,7.0,2,450,6,44,0,0.49039754447344847,0.4230839338698337,success
46,2000,8,2,4.0,2.0,0.01,0.9500000000000004,7.0,2,452,6,42,0,0.4698342992381767,0.41899576456299287,success
44,2000,8,2,4.0,2.0,0.01,0.9300000000000004,7.0,2,452,6,42,0,0.4710142179118033,0.4192518190458007,success
37,2000,8,2,4.0,2.0,0.01,0.8600000000000003,7.0,2,452,6,42,0,0.48151635873989707,0.4244113148748639,success
35,2000,8,2,4.0,2.0,0.01,0.8400000000000003,7.0,2,450,6,44,0,0.48944676778206536,0.42281696016081266,success
43,2000,8,2,4.0,2.0,0.01,0.9200000000000004,7.0,2,452,6,42,0,0.4714654701813743,0.4192459003524748,success
33,2000,8,2,4.0,2.0,0.01,0.8200000000000003,7.0,2,450,6,44,0,0.490541805462364,0.4230407481008671,success
49,2000,8,2,4.0,2.0,0.01,0.9800000000000004,7.0,2,452,6,42,0,0.4679777940736463,0.41810408287451234,success
47,2000,8,2,4.0,2.0,0.01,0.9600000000000004,7.0,2,452,6,42,0,0.46918566348824553,0.4185365071071218,success
50,2000,8,2,4.0,2.0,0.01,0.9900000000000004,7.0,2,452,6,42,0,0.4675122380700465,0.4180034798536704,success
45,2000,8,2,4.0,2.0,0.01,0.9400000000000004,7.0,2,452,6,42,0,0.47042999304456873,0.4193395181696337,success
51,2000,8,2,4.0,2.0,0.01,1.0000000000000004,7.0,2,452,6,42,0,0.46727261183268026,0.41790569073333034,success
48,2000,8,2,4.0,2.0,0.01,0.9700000000000004,7.0,2,452,6,42,0,0.4692817339260414,0.41862482449021454,success
62,2000,8,2,4.0,2.1,0.01,0.6000000000000001,7.0,3,462,2,36,0,0.5078840668828919,0.34967551539709885,success
55,2000,8,2,4.0,2.1,0.01,0.53,7.0,3,457,2,41,0,0.49475297047643796,0.3460246799137513,success
64,2000,8,2,4.0,2.1,0.01,0.6200000000000001,7.0,3,463,2,35,0,0.5011874256615485,0.34467878868518975,success
53,2000,8,2,4.0,2.1,0.01,0.51,7.0,3,456,2,42,0,0.49811182708574336,0.3389723780165433,success
54,2000,8,2,4.0,2.1,0.01,0.52,7.0,3,457,2,41,0,0.49323362671837667,0.34194762516396765,success
56,2000,8,2,4.0,2.1,0.01,0.54,7.0,3,457,2,41,0,0.49257478868137783,0.34635537804198696,success
60,2000,8,2,4.0,2.1,0.01,0.5800000000000001,7.0,3,461,2,37,0,0.5094251394803668,0.3456436736302368,success
63,2000,8,2,4.0,2.1,0.01,0.6100000000000001,7.0,3,463,2,35,0,0.5012416873274428,0.34467879490330056,success
52,2000,8,2,4.0,2.1,0.01,0.5,7.0,3,455,2,43,0,0.4988645796105292,0.33612129535407353,success
58,2000,8,2,4.0,2.1,0.01,0.56,7.0,3,460,2,38,0,0.5153166908115424,0.34191576080624,success
61,2000,8,2,4.0,2.1,0.01,0.5900000000000001,7.0,3,462,2,36,0,0.5072480402327328,0.3497908777514775,success
59,2000,8,2,4.0,2.1,0.01,0.5700000000000001,7.0,3,461,2,37,0,0.5106354401608585,0.3454522858818052,success
57,2000,8,2,4.0,2.1,0.01,0.55,7.0,3,458,2,40,0,0.4906077706850354,0.35053754339651055,success
65,2000,8,2,4.0,2.1,0.01,0.6300000000000001,7.0,3,465,2,33,0,0.48633317936643433,0.34342084949706847,success
79,2000,8,2,4.0,2.1,0.01,0.7700000000000002,7.0,3,472,2,26,0,0.491572521529105,0.3555920600331967,success
69,2000,8,2,4.0,2.1,0.01,0.6700000000000002,7.0,3,466,2,32,0,0.5007485804254255,0.3481226561864863,success
70,2000,8,2,4.0,2.1,0.01,0.6800000000000002,7.0,3,466,2,32,0,0.5005681592063049,0.3479699010612245,success
80,2000,8,2,4.0,2.1,0.01,0.7800000000000002,7.0,3,473,2,25,0,0.4929763705893673,0.36282584916152494,success
74,2000,8,2,4.0,2.1,0.01,0.7200000000000002,7.0,3,470,2,28,0,0.4981267026912862,0.3445323521408718,success
71,2000,8,2,4.0,2.1,0.01,0.6900000000000002,7.0,3,468,2,30,0,0.4889720116900444,0.345961062812721,success
76,2000,8,2,4.0,2.1,0.01,0.7400000000000002,7.0,3,471,2,27,0,0.500011706323035,0.35083881079549245,success
73,2000,8,2,4.0,2.1,0.01,0.7100000000000002,7.0,3,469,2,29,0,0.5032590241404793,0.33948490032590417,success
67,2000,8,2,4.0,2.1,0.01,0.6500000000000001,7.0,3,466,2,32,0,0.5015134463335789,0.34836495694753394,success
72,2000,8,2,4.0,2.1,0.01,0.7000000000000002,7.0,3,468,2,30,0,0.4869493486900411,0.34575470642128076,success
66,2000,8,2,4.0,2.1,0.01,0.6400000000000001,7.0,3,465,2,33,0,0.49088381420134997,0.3435413554529871,success
77,2000,8,2,4.0,2.1,0.01,0.7500000000000002,7.0,3,471,2,27,0,0.4950765290651973,0.3491110645201344,success
68,2000,8,2,4.0,2.1,0.01,0.6600000000000001,7.0,3,466,2,32,0,0.5011892418608752,0.34807230673457457,success
75,2000,8,2,4.0,2.1,0.01,0.7300000000000002,7.0,3,471,2,27,0,0.500010608458335,0.3508387423757115,success
81,2000,8,2,4.0,2.1,0.01,0.7900000000000003,7.0,3,473,2,25,0,0.49287390119334396,0.3627539832364911,success
82,2000,8,2,4.0,2.1,0.01,0.8000000000000003,7.0,3,473,2,25,0,0.4924889491100493,0.36245652084511043,success
78,2000,8,2,4.0,2.1,0.01,0.7600000000000002,7.0,3,472,2,26,0,0.4916027304876225,0.3556037845266618,success
83,2000,8,2,4.0,2.1,0.01,0.8100000000000003,7.0,3,473,2,25,0,0.4924298289620519,0.3624655359257893,success
87,2000,8,2,4.0,2.1,0.01,0.8500000000000003,7.0,3,474,2,24,0,0.4866868359162231,0.3708905595793589,success
89,2000,8,2,4.0,2.1,0.01,0.8700000000000003,7.0,3,475,2,23,0,0.4898871411776674,0.37695796826519634,success
