combination_id,n,k,p,q,thrshld,p1,p2,beta,seeds,case_A_count,case_B_count,case_C_count,case_Invalid_count,delta_star_mean,delta_star_std,status
1,2000,8,3,2.0,2.0,0.1,0.6,1.0,2,470,30,0,0,,,success
2,2000,8,3,2.0,2.0,0.1,0.6,1.2,2,435,28,37,0,0.8538001380534499,0.2347830754565302,success
3,2000,8,3,2.0,2.0,0.1,0.6,1.4,2,408,34,58,0,0.7606701167824179,0.26743741865780685,success
4,2000,8,3,2.0,2.0,0.1,0.6,1.5999999999999999,2,389,33,78,0,0.6814324965346198,0.24535094590071205,success
5,2000,8,3,2.0,2.0,0.1,0.6,1.7999999999999998,2,391,31,78,0,0.672261107077336,0.2365479440896337,success
6,2000,8,3,2.0,2.0,0.1,0.6,1.9999999999999998,2,412,18,70,0,0.6396444634880204,0.25178551588073,success
7,2000,8,3,2.0,2.0,0.1,0.6,2.1999999999999997,2,423,14,63,0,0.6134037795110197,0.2542374018722276,success
27,2000,8,3,2.0,2.0,0.1,0.6,6.199999999999999,2,207,30,263,0,0.631277060423737,0.17345592212780625,success
23,2000,8,3,2.0,2.0,0.1,0.6,5.399999999999999,2,225,29,246,0,0.6351378749293373,0.17908157702364566,success
21,2000,8,3,2.0,2.0,0.1,0.6,4.999999999999999,2,245,29,226,0,0.6242451801249015,0.17777716013227804,success
24,2000,8,3,2.0,2.0,0.1,0.6,5.599999999999999,2,227,29,244,0,0.6243351356143216,0.17195007983367877,success
22,2000,8,3,2.0,2.0,0.1,0.6,5.199999999999999,2,234,30,236,0,0.6318658346904097,0.17732191094914923,success
30,2000,8,3,2.0,2.0,0.1,0.6,6.799999999999999,2,202,31,267,0,0.6306937486768197,0.17145231113539994,success
15,2000,8,3,2.0,2.0,0.1,0.6,3.7999999999999994,2,339,21,140,0,0.6089386576308552,0.19432890913260426,success
20,2000,8,3,2.0,2.0,0.1,0.6,4.799999999999999,2,257,29,214,0,0.6256675923206828,0.17708579450292763,success
28,2000,8,3,2.0,2.0,0.1,0.6,6.399999999999999,2,207,32,261,0,0.6318398140488042,0.17260389452142627,success
18,2000,8,3,2.0,2.0,0.1,0.6,4.3999999999999995,2,280,24,196,0,0.6333365826538536,0.17968694783272063,success
32,2000,8,3,2.0,2.0,0.1,0.6,7.199999999999998,2,203,32,265,0,0.6269391524591903,0.17007458052870247,success
19,2000,8,3,2.0,2.0,0.1,0.6,4.6,2,272,26,202,0,0.6287778116499727,0.18095756298643806,success
29,2000,8,3,2.0,2.0,0.1,0.6,6.599999999999999,2,211,31,258,0,0.6208912383694075,0.16620436796669433,success
16,2000,8,3,2.0,2.0,0.1,0.6,3.999999999999999,2,323,25,152,0,0.6204939637594125,0.19497129599034535,success
31,2000,8,3,2.0,2.0,0.1,0.6,6.999999999999998,2,206,32,262,0,0.6234175340425511,0.16732186322677867,success
17,2000,8,3,2.0,2.0,0.1,0.6,4.199999999999999,2,299,25,176,0,0.632856244998641,0.1887121122592609,success
14,2000,8,3,2.0,2.0,0.1,0.6,3.5999999999999996,2,353,24,123,0,0.6447096381867229,0.2123109744211019,success
26,2000,8,3,2.0,2.0,0.1,0.6,5.999999999999999,2,221,30,249,0,0.6189122697078848,0.1677960300565167,success
25,2000,8,3,2.0,2.0,0.1,0.6,5.799999999999999,2,222,30,248,0,0.6224244328823536,0.1715749616787906,success
13,2000,8,3,2.0,2.0,0.1,0.6,3.3999999999999995,2,371,18,111,0,0.6174096861121708,0.212994492050777,success
12,2000,8,3,2.0,2.0,0.1,0.6,3.1999999999999993,2,390,16,94,0,0.6007348529827188,0.21476705372434246,success
11,2000,8,3,2.0,2.0,0.1,0.6,2.9999999999999996,2,403,15,82,0,0.5843166385498393,0.22140312849764157,success
8,2000,8,3,2.0,2.0,0.1,0.6,2.3999999999999995,2,417,9,74,0,0.5819806693768824,0.22018456736387967,success
10,2000,8,3,2.0,2.0,0.1,0.6,2.8,2,408,9,83,0,0.6069027713610927,0.222112844046808,success
9,2000,8,3,2.0,2.0,0.1,0.6,2.5999999999999996,2,401,4,95,0,0.6432006027537668,0.2447739396495602,success
33,2000,8,3,2.0,2.0,0.1,0.6,7.399999999999999,2,201,33,266,0,0.6288683792717114,0.1702207884839278,success
35,2000,8,3,2.0,2.0,0.1,0.6,7.799999999999999,2,196,31,273,0,0.6304939202269905,0.17342638406335076,success
34,2000,8,3,2.0,2.0,0.1,0.6,7.599999999999999,2,197,32,271,0,0.6308985811459021,0.17286049684198346,success
50,2000,8,3,2.0,2.1,0.1,0.6,1.5999999999999999,3,365,37,98,0,0.6883455894677538,0.2419082127680882,success
47,2000,8,3,2.0,2.1,0.1,0.6,1.0,3,465,35,0,0,,,success
