combination_id,n,k,p,q,thrshld,p1,p2,beta,seeds,case_A_count,case_B_count,case_C_count,case_Invalid_count,delta_star_mean,delta_star_std,status
1,2000,8,4,0.0,2.0,0.1,0.8,1.0,2,497,3,0,0,,,success
2,2000,8,4,0.0,2.0,0.1,0.8,1.2,2,482,1,17,0,0.7774694945773917,0.2731843745723484,success
3,2000,8,4,0.0,2.0,0.1,0.8,1.4,2,474,2,24,0,0.6883627373207104,0.27602450097949704,success
4,2000,8,4,0.0,2.0,0.1,0.8,1.5999999999999999,2,460,2,38,0,0.7806035514114289,0.22919761465725258,success
5,2000,8,4,0.0,2.0,0.1,0.8,1.7999999999999998,2,469,2,29,0,0.7215091442085735,0.24312877175079986,success
6,2000,8,4,0.0,2.0,0.1,0.8,1.9999999999999998,2,486,1,13,0,0.6259983971818274,0.29310523811419287,success
7,2000,8,4,0.0,2.0,0.1,0.8,2.1999999999999997,2,478,0,22,0,0.6567231557663358,0.2579142008155605,success
8,2000,8,4,0.0,2.0,0.1,0.8,2.3999999999999995,2,409,0,91,0,0.7644575459241052,0.1651983572360155,success
9,2000,8,4,0.0,2.0,0.1,0.8,2.5999999999999996,2,258,2,240,0,0.7593637153398045,0.12283332262394814,success
10,2000,8,4,0.0,2.0,0.1,0.8,2.8,2,131,4,365,0,0.719126826024271,0.11209150752682166,success
18,2000,8,4,0.0,2.0,0.1,0.8,4.3999999999999995,2,1,5,494,0,0.5611511616201525,0.08718140176062988,success
26,2000,8,4,0.0,2.0,0.1,0.8,5.999999999999999,2,0,5,495,0,0.5336205385681719,0.07746128117568585,success
19,2000,8,4,0.0,2.0,0.1,0.8,4.6,2,0,5,495,0,0.5555975734029398,0.08541004845608155,success
23,2000,8,4,0.0,2.0,0.1,0.8,5.399999999999999,2,0,5,495,0,0.5398915750226039,0.08028683181917416,success
30,2000,8,4,0.0,2.0,0.1,0.8,6.799999999999999,2,0,5,495,0,0.5305487432338113,0.0763177904116703,success
24,2000,8,4,0.0,2.0,0.1,0.8,5.599999999999999,2,0,5,495,0,0.5375231502489968,0.0793729022717401,success
22,2000,8,4,0.0,2.0,0.1,0.8,5.199999999999999,2,0,5,495,0,0.5419325499141368,0.08076391077324996,success
21,2000,8,4,0.0,2.0,0.1,0.8,4.999999999999999,2,0,5,495,0,0.5440109821122507,0.0814983941164997,success
29,2000,8,4,0.0,2.0,0.1,0.8,6.599999999999999,2,0,5,495,0,0.5311982816826865,0.07663300038218092,success
15,2000,8,4,0.0,2.0,0.1,0.8,3.7999999999999994,2,8,5,487,0,0.5893888620546271,0.0932846375381105,success
17,2000,8,4,0.0,2.0,0.1,0.8,4.199999999999999,2,1,5,494,0,0.5672398388117569,0.08903041547826308,success
16,2000,8,4,0.0,2.0,0.1,0.8,3.999999999999999,2,2,5,493,0,0.5743088268240173,0.09057744079883573,success
25,2000,8,4,0.0,2.0,0.1,0.8,5.799999999999999,2,0,5,495,0,0.5355089233021505,0.07820657773339158,success
32,2000,8,4,0.0,2.0,0.1,0.8,7.199999999999998,2,0,5,495,0,0.5294423968954967,0.07576626308502932,success
31,2000,8,4,0.0,2.0,0.1,0.8,6.999999999999998,2,0,5,495,0,0.5297603701787108,0.07595732524752204,success
20,2000,8,4,0.0,2.0,0.1,0.8,4.799999999999999,2,0,5,495,0,0.5495977123955238,0.08267649707316682,success
27,2000,8,4,0.0,2.0,0.1,0.8,6.199999999999999,2,0,5,495,0,0.5327757166118574,0.07708245759276335,success
14,2000,8,4,0.0,2.0,0.1,0.8,3.5999999999999996,2,13,5,482,0,0.6057718151236234,0.09791294474449998,success
28,2000,8,4,0.0,2.0,0.1,0.8,6.399999999999999,2,0,5,495,0,0.5318500448880716,0.07668854961873567,success
13,2000,8,4,0.0,2.0,0.1,0.8,3.3999999999999995,2,20,5,475,0,0.6254815239790942,0.10121561892508103,success
12,2000,8,4,0.0,2.0,0.1,0.8,3.1999999999999993,2,35,5,460,0,0.6462733153724576,0.10629325274858648,success
11,2000,8,4,0.0,2.0,0.1,0.8,2.9999999999999996,2,63,4,433,0,0.6674157230984866,0.10947025487803343,success
49,2000,8,4,0.0,2.1,0.1,0.8,1.4,3,447,2,51,0,0.7528272051490718,0.2631428021801292,success
33,2000,8,4,0.0,2.0,0.1,0.8,7.399999999999999,2,0,5,495,0,0.5291039757405461,0.07563807886805547,success
34,2000,8,4,0.0,2.0,0.1,0.8,7.599999999999999,2,0,5,495,0,0.528760567859479,0.07543819829371072,success
35,2000,8,4,0.0,2.0,0.1,0.8,7.799999999999999,2,0,5,495,0,0.5283498729192435,0.07515642692501083,success
47,2000,8,4,0.0,2.1,0.1,0.8,1.0,3,495,5,0,0,,,success
36,2000,8,4,0.0,2.0,0.1,0.8,7.999999999999998,2,0,5,495,0,0.5279330487779171,0.07497560534273197,success
48,2000,8,4,0.0,2.1,0.1,0.8,1.2,3,466,5,29,0,0.8156714309751647,0.26091591213023696,success
37,2000,8,4,0.0,2.0,0.1,0.8,8.2,2,0,5,495,0,0.5278043198418904,0.07489217534644312,success
50,2000,8,4,0.0,2.1,0.1,0.8,1.5999999999999999,3,432,2,66,0,0.752101848633422,0.2310805968944035,success
51,2000,8,4,0.0,2.1,0.1,0.8,1.7999999999999998,3,433,1,66,0,0.719209531203801,0.24381099434075412,success
52,2000,8,4,0.0,2.1,0.1,0.8,1.9999999999999998,3,447,2,51,0,0.6679490875758217,0.25157332773498575,success
38,2000,8,4,0.0,2.0,0.1,0.8,8.399999999999999,2,0,5,495,0,0.5276746334578309,0.07483846210500399,success
39,2000,8,4,0.0,2.0,0.1,0.8,8.599999999999998,2,0,5,495,0,0.5276233214622497,0.07477307294264204,success
53,2000,8,4,0.0,2.1,0.1,0.8,2.1999999999999997,3,416,2,82,0,0.6550407122142906,0.2211794536712113,success
54,2000,8,4,0.0,2.1,0.1,0.8,2.3999999999999995,3,327,1,172,0,0.6929773738367537,0.19374439301031585,success
40,2000,8,4,0.0,2.0,0.1,0.8,8.799999999999997,2,0,5,495,0,0.5274855896191585,0.07466213412792636,success
55,2000,8,4,0.0,2.1,0.1,0.8,2.5999999999999996,3,182,7,311,0,0.7044449855859297,0.16588665984639203,success
41,2000,8,4,0.0,2.0,0.1,0.8,8.999999999999998,2,0,5,495,0,0.5273448027613333,0.07457565015433044,success
56,2000,8,4,0.0,2.1,0.1,0.8,2.8,3,66,8,426,0,0.6626437147795149,0.1459911796123597,success
42,2000,8,4,0.0,2.0,0.1,0.8,9.199999999999998,2,0,5,495,0,0.5273069394604207,0.07454833857757832,success
45,2000,8,4,0.0,2.0,0.1,0.8,9.799999999999997,2,0,5,495,0,0.5271443481660896,0.07439761269737749,success
43,2000,8,4,0.0,2.0,0.1,0.8,9.399999999999999,2,0,5,495,0,0.5272636034238547,0.0745137503975092,success
44,2000,8,4,0.0,2.0,0.1,0.8,9.599999999999998,2,0,5,495,0,0.5272126989998153,0.07446135157136101,success
46,2000,8,4,0.0,2.0,0.1,0.8,9.999999999999998,2,0,5,495,0,0.527054605637383,0.07433206530308724,success
62,2000,8,4,0.0,2.1,0.1,0.8,3.999999999999999,3,0,10,490,0,0.5154196921283074,0.10213205419115463,success
61,2000,8,4,0.0,2.1,0.1,0.8,3.7999999999999994,3,0,10,490,0,0.5298290851439034,0.10728795395209262,success
63,2000,8,4,0.0,2.1,0.1,0.8,4.199999999999999,3,0,10,490,0,0.5092747444913409,0.09903609846451684,success
60,2000,8,4,0.0,2.1,0.1,0.8,3.5999999999999996,3,3,10,487,0,0.5447507806298837,0.11146023515169451,success
64,2000,8,4,0.0,2.1,0.1,0.8,4.3999999999999995,3,0,10,490,0,0.5032542220596424,0.09713203781093753,success
59,2000,8,4,0.0,2.1,0.1,0.8,3.3999999999999995,3,6,10,484,0,0.5637830481886607,0.1155289617650878,success
57,2000,8,4,0.0,2.1,0.1,0.8,2.9999999999999996,3,20,9,471,0,0.6121666738502093,0.13282289435545383,success
58,2000,8,4,0.0,2.1,0.1,0.8,3.1999999999999993,3,8,10,482,0,0.5884941926506845,0.12446325170045981,success
67,2000,8,4,0.0,2.1,0.1,0.8,4.999999999999999,3,0,10,490,0,0.48907571493318386,0.09185904083111136,success
66,2000,8,4,0.0,2.1,0.1,0.8,4.799999999999999,3,0,10,490,0,0.4936758858532195,0.09346694786927093,success
65,2000,8,4,0.0,2.1,0.1,0.8,4.6,3,0,10,490,0,0.4983364178068588,0.0954520860822722,success
68,2000,8,4,0.0,2.1,0.1,0.8,5.199999999999999,3,0,10,490,0,0.48724595179395996,0.09089990702509161,success
70,2000,8,4,0.0,2.1,0.1,0.8,5.599999999999999,3,0,10,490,0,0.48388952455197787,0.08953073401661653,success
69,2000,8,4,0.0,2.1,0.1,0.8,5.399999999999999,3,0,10,490,0,0.485655358461688,0.09032219306717976,success
72,2000,8,4,0.0,2.1,0.1,0.8,5.999999999999999,3,0,10,490,0,0.4806582083888522,0.08817699112549296,success
71,2000,8,4,0.0,2.1,0.1,0.8,5.799999999999999,3,0,10,490,0,0.4821642751052435,0.08887174839663987,success
73,2000,8,4,0.0,2.1,0.1,0.8,6.199999999999999,3,0,10,490,0,0.48005611869967635,0.0878714368829575,success
