combination_id,n,k,p,q,thrshld,p1,p2,beta,seeds,case_A_count,case_B_count,case_C_count,case_Invalid_count,delta_star_mean,delta_star_std,status
1,2000,8,3,2.0,3.0,0.1,0.5,1.0,3,371,129,0,0,,,success
7,2000,8,3,2.0,3.0,0.1,0.5,2.1999999999999997,3,105,228,167,0,0.6946253545044474,0.24652686575089447,success
3,2000,8,3,2.0,3.0,0.1,0.5,1.4,3,235,170,95,0,0.7948852997118692,0.2502896256285714,success
8,2000,8,3,2.0,3.0,0.1,0.5,2.3999999999999995,3,83,239,178,0,0.6559656904702692,0.23838052044690766,success
2,2000,8,3,2.0,3.0,0.1,0.5,1.2,3,293,143,64,0,0.8851628101931761,0.2104254561893393,success
4,2000,8,3,2.0,3.0,0.1,0.5,1.5999999999999999,3,203,181,116,0,0.7821140834597163,0.262098415537515,success
29,2000,8,3,2.0,3.0,0.1,0.5,6.599999999999999,3,0,300,200,0,0.4978626237898963,0.15407362083501455,success
5,2000,8,3,2.0,3.0,0.1,0.5,1.7999999999999998,3,182,178,140,0,0.7638266815447666,0.26317968564495287,success
25,2000,8,3,2.0,3.0,0.1,0.5,5.799999999999999,3,0,300,200,0,0.5000845801893589,0.15514955092838945,success
31,2000,8,3,2.0,3.0,0.1,0.5,6.999999999999998,3,0,300,200,0,0.4972327847295233,0.1542482082050845,success
26,2000,8,3,2.0,3.0,0.1,0.5,5.999999999999999,3,1,301,198,0,0.4986099186469729,0.1527274912653944,success
6,2000,8,3,2.0,3.0,0.1,0.5,1.9999999999999998,3,139,208,153,0,0.7074278940643182,0.2423470649416556,success
23,2000,8,3,2.0,3.0,0.1,0.5,5.399999999999999,3,0,298,202,0,0.5016495657265707,0.15944172924201142,success
22,2000,8,3,2.0,3.0,0.1,0.5,5.199999999999999,3,2,298,200,0,0.49930037955419193,0.15346551085344454,success
18,2000,8,3,2.0,3.0,0.1,0.5,4.3999999999999995,3,0,296,204,0,0.514577640313911,0.16788488500866444,success
21,2000,8,3,2.0,3.0,0.1,0.5,4.999999999999999,3,1,297,202,0,0.5052909893007823,0.16176461295706632,success
28,2000,8,3,2.0,3.0,0.1,0.5,6.399999999999999,3,1,300,199,0,0.497167014875038,0.15531944192623412,success
30,2000,8,3,2.0,3.0,0.1,0.5,6.799999999999999,3,1,301,198,0,0.49731578755044903,0.15549290237556715,success
32,2000,8,3,2.0,3.0,0.1,0.5,7.199999999999998,3,0,300,200,0,0.49425289062694594,0.15010799220342924,success
20,2000,8,3,2.0,3.0,0.1,0.5,4.799999999999999,3,0,297,203,0,0.5092456337763718,0.16469991324605576,success
19,2000,8,3,2.0,3.0,0.1,0.5,4.6,3,0,296,204,0,0.5107392715179343,0.16646353246090673,success
14,2000,8,3,2.0,3.0,0.1,0.5,3.5999999999999996,3,2,296,202,0,0.5223382254300616,0.16870524348982135,success
24,2000,8,3,2.0,3.0,0.1,0.5,5.599999999999999,3,0,300,200,0,0.5055412579902094,0.16047314918332767,success
10,2000,8,3,2.0,3.0,0.1,0.5,2.8,3,21,273,206,0,0.6210921684757661,0.21840678381242798,success
17,2000,8,3,2.0,3.0,0.1,0.5,4.199999999999999,3,1,298,201,0,0.5109199298816971,0.1637876113013845,success
27,2000,8,3,2.0,3.0,0.1,0.5,6.199999999999999,3,0,300,200,0,0.49894817891519466,0.15477586163962503,success
16,2000,8,3,2.0,3.0,0.1,0.5,3.999999999999999,3,0,297,203,0,0.5242304836657158,0.17113037229261058,success
15,2000,8,3,2.0,3.0,0.1,0.5,3.7999999999999994,3,3,300,197,0,0.5231353404202443,0.16815574746051032,success
12,2000,8,3,2.0,3.0,0.1,0.5,3.1999999999999993,3,5,290,205,0,0.5545988345678602,0.18184191478404468,success
9,2000,8,3,2.0,3.0,0.1,0.5,2.5999999999999996,3,52,248,200,0,0.6405659613765872,0.22476471821501282,success
13,2000,8,3,2.0,3.0,0.1,0.5,3.3999999999999995,3,2,289,209,0,0.553341334687531,0.19232781915031535,success
11,2000,8,3,2.0,3.0,0.1,0.5,2.9999999999999996,3,7,282,211,0,0.579042834219956,0.20432819223745669,success
33,2000,8,3,2.0,3.0,0.1,0.5,7.399999999999999,3,0,301,199,0,0.4943683649071742,0.14896067615211045,success
39,2000,8,3,2.0,3.0,0.1,0.5,8.599999999999998,3,0,301,199,0,0.49237320605823687,0.1486219061681932,success
37,2000,8,3,2.0,3.0,0.1,0.5,8.2,3,0,300,200,0,0.49293455746526915,0.14792345195787165,success
34,2000,8,3,2.0,3.0,0.1,0.5,7.599999999999999,3,0,301,199,0,0.4926146629504474,0.14682056436527788,success
40,2000,8,3,2.0,3.0,0.1,0.5,8.799999999999997,3,0,301,199,0,0.49239178988345894,0.14824837606737745,success
36,2000,8,3,2.0,3.0,0.1,0.5,7.999999999999998,3,0,300,200,0,0.4930304871007057,0.14831675566563712,success
42,2000,8,3,2.0,3.0,0.1,0.5,9.199999999999998,3,0,301,199,0,0.4917876494127222,0.14645366972413995,success
52,2000,8,3,2.0,3.0,0.1,0.51,1.9999999999999998,3,139,205,156,0,0.7041991593107353,0.2461521787655281,success
41,2000,8,3,2.0,3.0,0.1,0.5,8.999999999999998,3,0,301,199,0,0.49164547770230554,0.1466886643593804,success
47,2000,8,3,2.0,3.0,0.1,0.51,1.0,3,371,129,0,0,,,success
43,2000,8,3,2.0,3.0,0.1,0.5,9.399999999999999,3,0,301,199,0,0.49160449998419253,0.14621398932529434,success
46,2000,8,3,2.0,3.0,0.1,0.5,9.999999999999998,3,0,301,199,0,0.4914600404166315,0.1466958699767963,success
50,2000,8,3,2.0,3.0,0.1,0.51,1.5999999999999999,3,204,181,115,0,0.7862268096491858,0.25767938027622017,success
48,2000,8,3,2.0,3.0,0.1,0.51,1.2,3,293,143,64,0,0.8881061278961281,0.2040621908755304,success
53,2000,8,3,2.0,3.0,0.1,0.51,2.1999999999999997,3,105,227,168,0,0.6951540301805236,0.244935149213108,success
49,2000,8,3,2.0,3.0,0.1,0.51,1.4,3,235,169,96,0,0.7938032919435628,0.24764843192257002,success
45,2000,8,3,2.0,3.0,0.1,0.5,9.799999999999997,3,0,301,199,0,0.49188634442220336,0.14690773635572518,success
35,2000,8,3,2.0,3.0,0.1,0.5,7.799999999999999,3,0,300,200,0,0.49393244248952145,0.14815589468294482,success
51,2000,8,3,2.0,3.0,0.1,0.51,1.7999999999999998,3,183,178,139,0,0.7671732822794641,0.2595348192616031,success
38,2000,8,3,2.0,3.0,0.1,0.5,8.399999999999999,3,0,301,199,0,0.49374816698047425,0.1499536924167658,success
44,2000,8,3,2.0,3.0,0.1,0.5,9.599999999999998,3,0,301,199,0,0.49148509270972257,0.14663918975951773,success
54,2000,8,3,2.0,3.0,0.1,0.51,2.3999999999999995,3,82,238,180,0,0.6580541367783352,0.23936747220682542,success
