combination_id,n,k,p,q,thrshld,p1,p2,beta,seeds,case_A_count,case_B_count,case_C_count,case_Invalid_count,delta_star_mean,delta_star_std,status
1,2000,8,4,0.0,4.0,0.1,0.5,1.0,4,198,302,0,0,,,success
3,2000,8,4,0.0,4.0,0.1,0.5,1.4,4,66,366,68,0,0.8555466961432784,0.25323704038844064,success
2,2000,8,4,0.0,4.0,0.1,0.5,1.2,4,118,336,46,0,0.9444856687699136,0.14677475016509017,success
6,2000,8,4,0.0,4.0,0.1,0.5,1.9999999999999998,4,12,416,72,0,0.5349708115484724,0.3026097217959542,success
5,2000,8,4,0.0,4.0,0.1,0.5,1.7999999999999998,4,20,405,75,0,0.647928172096192,0.31777945014657066,success
7,2000,8,4,0.0,4.0,0.1,0.5,2.1999999999999997,4,6,427,67,0,0.4687495047431662,0.26475236778753464,success
4,2000,8,4,0.0,4.0,0.1,0.5,1.5999999999999999,4,40,395,65,0,0.6960264924263759,0.30210114563127677,success
8,2000,8,4,0.0,4.0,0.1,0.5,2.3999999999999995,4,1,432,67,0,0.4200761450473258,0.23333187703589078,success
9,2000,8,4,0.0,4.0,0.1,0.5,2.5999999999999996,4,1,436,63,0,0.3682325532664564,0.19520182102683387,success
15,2000,8,4,0.0,4.0,0.1,0.5,3.7999999999999994,4,0,443,57,0,0.2860351461052751,0.09823290386624776,success
11,2000,8,4,0.0,4.0,0.1,0.5,2.9999999999999996,4,0,442,58,0,0.31142209252530983,0.12826589252720486,success
19,2000,8,4,0.0,4.0,0.1,0.5,4.6,4,0,443,57,0,0.28176755176990814,0.09441429629870522,success
18,2000,8,4,0.0,4.0,0.1,0.5,4.3999999999999995,4,0,443,57,0,0.28289008592004117,0.09589439379548446,success
14,2000,8,4,0.0,4.0,0.1,0.5,3.5999999999999996,4,0,443,57,0,0.2905087316477157,0.10548694131778681,success
12,2000,8,4,0.0,4.0,0.1,0.5,3.1999999999999993,4,0,443,57,0,0.3017056682407328,0.1196608217584773,success
20,2000,8,4,0.0,4.0,0.1,0.5,4.799999999999999,4,0,443,57,0,0.28013199104902814,0.09186983998044049,success
16,2000,8,4,0.0,4.0,0.1,0.5,3.999999999999999,4,0,443,57,0,0.2849091203338263,0.09837421244697744,success
13,2000,8,4,0.0,4.0,0.1,0.5,3.3999999999999995,4,0,443,57,0,0.2954605229198551,0.11179592933635461,success
21,2000,8,4,0.0,4.0,0.1,0.5,4.999999999999999,4,0,443,57,0,0.27995859313433236,0.09206728900616404,success
17,2000,8,4,0.0,4.0,0.1,0.5,4.199999999999999,4,0,443,57,0,0.28380627100842654,0.09742603370395547,success
10,2000,8,4,0.0,4.0,0.1,0.5,2.8,4,0,442,58,0,0.3322570668668459,0.15866393973953444,success
22,2000,8,4,0.0,4.0,0.1,0.5,5.199999999999999,4,0,443,57,0,0.27969453337037836,0.09182236957730085,success
23,2000,8,4,0.0,4.0,0.1,0.5,5.399999999999999,4,0,443,57,0,0.2793761699461967,0.09127021649701694,success
24,2000,8,4,0.0,4.0,0.1,0.5,5.599999999999999,4,0,443,57,0,0.27896265739703746,0.0906925504190466,success
25,2000,8,4,0.0,4.0,0.1,0.5,5.799999999999999,4,0,443,57,0,0.27842701239736745,0.08990375922887932,success
26,2000,8,4,0.0,4.0,0.1,0.5,5.999999999999999,4,0,443,57,0,0.2782840499229123,0.08983534177471796,success
27,2000,8,4,0.0,4.0,0.1,0.5,6.199999999999999,4,0,443,57,0,0.27826213155240315,0.08981030944898763,success
28,2000,8,4,0.0,4.0,0.1,0.5,6.399999999999999,4,0,443,57,0,0.2780664891164662,0.08932454988534454,success
29,2000,8,4,0.0,4.0,0.1,0.5,6.599999999999999,4,0,443,57,0,0.2779953102339859,0.08924415894594856,success
30,2000,8,4,0.0,4.0,0.1,0.5,6.799999999999999,4,0,443,57,0,0.27782073783091255,0.08892452114965935,success
31,2000,8,4,0.0,4.0,0.1,0.5,6.999999999999998,4,0,443,57,0,0.2777684748276126,0.08884251079409398,success
32,2000,8,4,0.0,4.0,0.1,0.5,7.199999999999998,4,0,443,57,0,0.27775108044621005,0.08878945928296217,success
47,2000,8,4,0.0,4.0,0.1,0.51,1.0,4,201,299,0,0,,,success
48,2000,8,4,0.0,4.0,0.1,0.51,1.2,4,120,333,47,0,0.9456668247535325,0.1453962724358117,success
