combination_id,n,k,p,q,thrshld,p1,p2,beta,seeds,case_A_count,case_B_count,case_C_count,case_Invalid_count,delta_star_mean,delta_star_std,status
32,2000,8,1,6.0,2.0,0.1,0.8100000000000003,5.0,2,307,58,135,0,0.4563100964031184,0.17192013489086488,success
31,2000,8,1,6.0,2.0,0.1,0.8000000000000003,5.0,2,308,59,133,0,0.4561152820635752,0.16773449062794452,success
22,2000,8,1,6.0,2.0,0.1,0.7100000000000002,5.0,2,308,59,133,0,0.4741753678961458,0.16930442589052433,success
20,2000,8,1,6.0,2.0,0.1,0.6900000000000002,5.0,2,309,62,129,0,0.4635472699520947,0.1603303581862564,success
16,2000,8,1,6.0,2.0,0.1,0.6500000000000001,5.0,2,307,60,133,0,0.4677141664300832,0.17398143343021572,success
19,2000,8,1,6.0,2.0,0.1,0.6800000000000002,5.0,2,308,59,133,0,0.47728607397936357,0.17625942003022244,success
21,2000,8,1,6.0,2.0,0.1,0.7000000000000002,5.0,2,308,62,130,0,0.46641719713461977,0.16247198344046232,success
17,2000,8,1,6.0,2.0,0.1,0.6600000000000001,5.0,2,309,58,133,0,0.4693877448853117,0.16154414938597797,success
18,2000,8,1,6.0,2.0,0.1,0.6700000000000002,5.0,2,308,59,133,0,0.4731675643674879,0.17159068552077889,success
15,2000,8,1,6.0,2.0,0.1,0.6400000000000001,5.0,2,306,59,135,0,0.4737983296681765,0.17709150711846325,success
8,2000,8,1,6.0,2.0,0.1,0.5700000000000001,5.0,2,307,59,134,0,0.46943330947994033,0.16788276684350997,success
5,2000,8,1,6.0,2.0,0.1,0.54,5.0,2,306,59,135,0,0.4717052420713927,0.17006207424611822,success
14,2000,8,1,6.0,2.0,0.1,0.6300000000000001,5.0,2,307,56,137,0,0.4792219304722052,0.18637432155696312,success
6,2000,8,1,6.0,2.0,0.1,0.55,5.0,2,307,57,136,0,0.4748306434988816,0.1736682959557742,success
9,2000,8,1,6.0,2.0,0.1,0.5800000000000001,5.0,2,308,60,132,0,0.4683860254067081,0.16949486671607492,success
27,2000,8,1,6.0,2.0,0.1,0.7600000000000002,5.0,2,311,54,135,0,0.47696930313501573,0.17828458828804986,success
7,2000,8,1,6.0,2.0,0.1,0.56,5.0,2,308,59,133,0,0.4658416229422026,0.1653440705333901,success
4,2000,8,1,6.0,2.0,0.1,0.53,5.0,2,305,58,137,0,0.48016833420369964,0.17455345400987202,success
28,2000,8,1,6.0,2.0,0.1,0.7700000000000002,5.0,2,310,52,138,0,0.4822998363123537,0.1813136400799466,success
29,2000,8,1,6.0,2.0,0.1,0.7800000000000002,5.0,2,309,54,137,0,0.46931185987193896,0.1744331513092655,success
24,2000,8,1,6.0,2.0,0.1,0.7300000000000002,5.0,2,310,60,130,0,0.46714673772470133,0.16789772462332755,success
30,2000,8,1,6.0,2.0,0.1,0.7900000000000003,5.0,2,309,55,136,0,0.46637518772989284,0.17107580610211492,success
26,2000,8,1,6.0,2.0,0.1,0.7500000000000002,5.0,2,309,58,133,0,0.46929541053287394,0.1721600382780081,success
23,2000,8,1,6.0,2.0,0.1,0.7200000000000002,5.0,2,309,59,132,0,0.4755536769394215,0.17445651518573352,success
1,2000,8,1,6.0,2.0,0.1,0.5,5.0,2,302,62,136,0,0.4619576080308799,0.1739183328739423,success
11,2000,8,1,6.0,2.0,0.1,0.6000000000000001,5.0,2,306,60,134,0,0.4669040155921422,0.1734875277659531,success
