combination_id,n,k,p,q,thrshld,p1,p2,beta,seeds,case_A_count,case_B_count,case_C_count,case_Invalid_count,delta_star_mean,delta_star_std,status
1,2000,8,3,2.0,4.0,0.1,0.5,1.0,4,277,223,0,0,,,success
2,2000,8,3,2.0,4.0,0.1,0.5,1.2,4,206,234,60,0,0.9221557587146193,0.18552095301285562,success
4,2000,8,3,2.0,4.0,0.1,0.5,1.5999999999999999,4,127,275,98,0,0.8359417042925225,0.24542975110243692,success
3,2000,8,3,2.0,4.0,0.1,0.5,1.4,4,158,268,74,0,0.8362451122639417,0.24158117187902942,success
6,2000,8,3,2.0,4.0,0.1,0.5,1.9999999999999998,4,63,338,99,0,0.7670490129605356,0.23314698748791032,success
7,2000,8,3,2.0,4.0,0.1,0.5,2.1999999999999997,4,41,359,100,0,0.7290074023735543,0.25715676515410324,success
5,2000,8,3,2.0,4.0,0.1,0.5,1.7999999999999998,4,93,308,99,0,0.8076374317461031,0.23226054795511866,success
8,2000,8,3,2.0,4.0,0.1,0.5,2.3999999999999995,4,19,387,94,0,0.6532301854008294,0.26707091850835113,success
30,2000,8,3,2.0,4.0,0.1,0.5,6.799999999999999,4,0,441,59,0,0.3867738534984016,0.14755175563582892,success
27,2000,8,3,2.0,4.0,0.1,0.5,6.199999999999999,4,0,441,59,0,0.3860716659092978,0.1447485505108426,success
29,2000,8,3,2.0,4.0,0.1,0.5,6.599999999999999,4,0,441,59,0,0.38788640784659867,0.14882252538881025,success
32,2000,8,3,2.0,4.0,0.1,0.5,7.199999999999998,4,0,441,59,0,0.3865204886290508,0.14780101653726996,success
28,2000,8,3,2.0,4.0,0.1,0.5,6.399999999999999,4,0,441,59,0,0.38729029663718556,0.14754377590596832,success
25,2000,8,3,2.0,4.0,0.1,0.5,5.799999999999999,4,0,441,59,0,0.38940251416525157,0.15174607516554822,success
9,2000,8,3,2.0,4.0,0.1,0.5,2.5999999999999996,4,8,408,84,0,0.6527453806881619,0.2398395731618879,success
22,2000,8,3,2.0,4.0,0.1,0.5,5.199999999999999,4,0,441,59,0,0.391724350547307,0.1492782692095397,success
26,2000,8,3,2.0,4.0,0.1,0.5,5.999999999999999,4,0,441,59,0,0.3900850476451427,0.150052799053975,success
21,2000,8,3,2.0,4.0,0.1,0.5,4.999999999999999,4,0,441,59,0,0.39510971788325144,0.1484597310118677,success
23,2000,8,3,2.0,4.0,0.1,0.5,5.399999999999999,4,0,441,59,0,0.3892970638532202,0.14833121898635826,success
24,2000,8,3,2.0,4.0,0.1,0.5,5.599999999999999,4,0,441,59,0,0.3888909668916342,0.14969331983864473,success
20,2000,8,3,2.0,4.0,0.1,0.5,4.799999999999999,4,0,441,59,0,0.4002700816978197,0.155232203679037,success
31,2000,8,3,2.0,4.0,0.1,0.5,6.999999999999998,4,0,441,59,0,0.38675657852264284,0.14704330784925504,success
18,2000,8,3,2.0,4.0,0.1,0.5,4.3999999999999995,4,0,441,59,0,0.39581647660512714,0.14799502519721539,success
19,2000,8,3,2.0,4.0,0.1,0.5,4.6,4,0,442,58,0,0.3969322861578727,0.1479715105078165,success
16,2000,8,3,2.0,4.0,0.1,0.5,3.999999999999999,4,0,441,59,0,0.40053531501311695,0.16182607693227408,success
17,2000,8,3,2.0,4.0,0.1,0.5,4.199999999999999,4,0,441,59,0,0.40202055029625194,0.1500009869174285,success
10,2000,8,3,2.0,4.0,0.1,0.5,2.8,4,2,424,74,0,0.5474544859349753,0.23709866987940106,success
14,2000,8,3,2.0,4.0,0.1,0.5,3.5999999999999996,4,0,439,61,0,0.4172767553390927,0.17432766316506754,success
13,2000,8,3,2.0,4.0,0.1,0.5,3.3999999999999995,4,1,440,59,0,0.4263972775893907,0.16964998537352927,success
12,2000,8,3,2.0,4.0,0.1,0.5,3.1999999999999993,4,1,440,59,0,0.4390135243865181,0.16225367191266077,success
15,2000,8,3,2.0,4.0,0.1,0.5,3.7999999999999994,4,0,440,60,0,0.4174590092916442,0.15993221256981582,success
11,2000,8,3,2.0,4.0,0.1,0.5,2.9999999999999996,4,0,438,62,0,0.47365964322248905,0.18834762774568442,success
35,2000,8,3,2.0,4.0,0.1,0.5,7.799999999999999,4,0,441,59,0,0.3867423929064737,0.14816769789117976,success
47,2000,8,3,2.0,4.0,0.1,0.51,1.0,4,278,222,0,0,,,success
33,2000,8,3,2.0,4.0,0.1,0.5,7.399999999999999,4,0,441,59,0,0.3864697555513345,0.14770235671519738,success
34,2000,8,3,2.0,4.0,0.1,0.5,7.599999999999999,4,0,441,59,0,0.38701156492278194,0.1480034907775241,success
38,2000,8,3,2.0,4.0,0.1,0.5,8.399999999999999,4,0,441,59,0,0.3855530242277572,0.14584766296073387,success
36,2000,8,3,2.0,4.0,0.1,0.5,7.999999999999998,4,0,441,59,0,0.3857141161325763,0.1464045646894537,success
37,2000,8,3,2.0,4.0,0.1,0.5,8.2,4,0,441,59,0,0.38601401572625593,0.14665890082753189,success
51,2000,8,3,2.0,4.0,0.1,0.51,1.7999999999999998,4,94,306,100,0,0.8037030191224628,0.23440994816406482,success
48,2000,8,3,2.0,4.0,0.1,0.51,1.2,4,207,234,59,0,0.920836364794528,0.18682930542855433,success
50,2000,8,3,2.0,4.0,0.1,0.51,1.5999999999999999,4,127,275,98,0,0.8359417042925222,0.24542975110243692,success
49,2000,8,3,2.0,4.0,0.1,0.51,1.4,4,158,268,74,0,0.8362451122639417,0.24158117187902942,success
40,2000,8,3,2.0,4.0,0.1,0.5,8.799999999999997,4,0,441,59,0,0.386209682077638,0.1473197441469916,success
52,2000,8,3,2.0,4.0,0.1,0.51,1.9999999999999998,4,63,335,102,0,0.7598657067028529,0.2364292698726531,success
39,2000,8,3,2.0,4.0,0.1,0.5,8.599999999999998,4,0,441,59,0,0.38621058717448903,0.14728489783452448,success
53,2000,8,3,2.0,4.0,0.1,0.51,2.1999999999999997,4,41,357,102,0,0.7216828897117802,0.25973778488832183,success
42,2000,8,3,2.0,4.0,0.1,0.5,9.199999999999998,4,0,441,59,0,0.3856067503447853,0.14617236814675727,success
43,2000,8,3,2.0,4.0,0.1,0.5,9.399999999999999,4,0,441,59,0,0.385820338931614,0.14662188761539915,success
41,2000,8,3,2.0,4.0,0.1,0.5,8.999999999999998,4,0,441,59,0,0.38596351680276464,0.14653738154399495,success
45,2000,8,3,2.0,4.0,0.1,0.5,9.799999999999997,4,0,441,59,0,0.38630037567441405,0.14736830166859727,success
44,2000,8,3,2.0,4.0,0.1,0.5,9.599999999999998,4,0,441,59,0,0.38602309122333583,0.14679947100858046,success
54,2000,8,3,2.0,4.0,0.1,0.51,2.3999999999999995,4,19,386,95,0,0.6442369676348819,0.2685810712574149,success
46,2000,8,3,2.0,4.0,0.1,0.5,9.999999999999998,4,0,441,59,0,0.38622132942013404,0.14735675494722492,success
55,2000,8,3,2.0,4.0,0.1,0.51,2.5999999999999996,4,8,407,85,0,0.641196718034981,0.24029131339737028,success
64,2000,8,3,2.0,4.0,0.1,0.51,4.3999999999999995,4,0,439,61,0,0.3954602985569451,0.14981069533515143,success
56,2000,8,3,2.0,4.0,0.1,0.51,2.8,4,2,422,76,0,0.5440445827631376,0.23757819264115168,success
57,2000,8,3,2.0,4.0,0.1,0.51,2.9999999999999996,4,0,436,64,0,0.4722609938291169,0.19406278062487042,success
63,2000,8,3,2.0,4.0,0.1,0.51,4.199999999999999,4,0,439,61,0,0.40195230853781,0.1515511167493095,success
62,2000,8,3,2.0,4.0,0.1,0.51,3.999999999999999,4,0,439,61,0,0.39995447287781566,0.1644612045617472,success
61,2000,8,3,2.0,4.0,0.1,0.51,3.7999999999999994,4,0,438,62,0,0.41553858024307944,0.16187058268633178,success
60,2000,8,3,2.0,4.0,0.1,0.51,3.5999999999999996,4,0,437,63,0,0.41538320636329307,0.17655982510214008,success
59,2000,8,3,2.0,4.0,0.1,0.51,3.3999999999999995,4,1,438,61,0,0.4255784173530323,0.17552021829888284,success
58,2000,8,3,2.0,4.0,0.1,0.51,3.1999999999999993,4,1,438,61,0,0.43831535676229805,0.16890366123461703,success
66,2000,8,3,2.0,4.0,0.1,0.51,4.799999999999999,4,0,439,61,0,0.39825722062316243,0.15672718978392436,success
65,2000,8,3,2.0,4.0,0.1,0.51,4.6,4,0,440,60,0,0.3952633607838133,0.1499809532185517,success
69,2000,8,3,2.0,4.0,0.1,0.51,5.399999999999999,4,0,439,61,0,0.3885400500956824,0.15098743196766887,success
74,2000,8,3,2.0,4.0,0.1,0.51,6.399999999999999,4,0,439,61,0,0.38661579078109287,0.1503862299268825,success
71,2000,8,3,2.0,4.0,0.1,0.51,5.799999999999999,4,0,439,61,0,0.3887556743614865,0.15458665248735906,success
72,2000,8,3,2.0,4.0,0.1,0.51,5.999999999999999,4,0,439,61,0,0.38918978459568365,0.15259888234622063,success
67,2000,8,3,2.0,4.0,0.1,0.51,4.999999999999999,4,0,439,61,0,0.3937894229113396,0.15047300002827044,success
73,2000,8,3,2.0,4.0,0.1,0.51,6.199999999999999,4,0,439,61,0,0.3856560126379527,0.14843725719452905,success
75,2000,8,3,2.0,4.0,0.1,0.51,6.599999999999999,4,0,439,61,0,0.3867408313344939,0.15101909344610398,success
76,2000,8,3,2.0,4.0,0.1,0.51,6.799999999999999,4,0,439,61,0,0.3861255708973148,0.15033641905158743,success
70,2000,8,3,2.0,4.0,0.1,0.51,5.599999999999999,4,0,439,61,0,0.38815265347279565,0.15213604860410018,success
68,2000,8,3,2.0,4.0,0.1,0.51,5.199999999999999,4,0,439,61,0,0.3906179027922466,0.15113565550348107,success
77,2000,8,3,2.0,4.0,0.1,0.51,6.999999999999998,4,0,439,61,0,0.3852849846204563,0.1485793329846992,success
79,2000,8,3,2.0,4.0,0.1,0.51,7.399999999999999,4,0,439,61,0,0.38443657287469035,0.1474646341813588,success
80,2000,8,3,2.0,4.0,0.1,0.51,7.599999999999999,4,0,439,61,0,0.38606842572897154,0.1503405396412828,success
81,2000,8,3,2.0,4.0,0.1,0.51,7.799999999999999,4,0,439,61,0,0.3853251066163356,0.14939798552384384,success
82,2000,8,3,2.0,4.0,0.1,0.51,7.999999999999998,4,0,439,61,0,0.38416306043485116,0.14753676376743255,success
78,2000,8,3,2.0,4.0,0.1,0.51,7.199999999999998,4,0,439,61,0,0.38500584056879383,0.14857558255161296,success
86,2000,8,3,2.0,4.0,0.1,0.51,8.799999999999997,4,0,439,61,0,0.3847421753532646,0.1484644265872705,success
83,2000,8,3,2.0,4.0,0.1,0.51,8.2,4,0,439,61,0,0.3843673503312143,0.14775892147241523,success
84,2000,8,3,2.0,4.0,0.1,0.51,8.399999999999999,4,0,439,61,0,0.3844336483398085,0.14795424975008462,success
85,2000,8,3,2.0,4.0,0.1,0.51,8.599999999999998,4,0,439,61,0,0.38487529735921383,0.14857781121259495,success
87,2000,8,3,2.0,4.0,0.1,0.51,8.999999999999998,4,0,439,61,0,0.38491366586913556,0.14889133036795618,success
93,2000,8,3,2.0,4.0,0.1,0.52,1.0,4,278,222,0,0,,,success
94,2000,8,3,2.0,4.0,0.1,0.52,1.2,4,207,234,59,0,0.920836364794528,0.18682930542855433,success
95,2000,8,3,2.0,4.0,0.1,0.52,1.4,4,158,268,74,0,0.8362451122639417,0.24158117187902942,success
96,2000,8,3,2.0,4.0,0.1,0.52,1.5999999999999999,4,127,275,98,0,0.8359417042925222,0.24542975110243692,success
90,2000,8,3,2.0,4.0,0.1,0.51,9.599999999999998,4,0,439,61,0,0.3847073440985914,0.14841949453398165,success
88,2000,8,3,2.0,4.0,0.1,0.51,9.199999999999998,4,0,439,61,0,0.3845297436593858,0.1481869229689625,success
92,2000,8,3,2.0,4.0,0.1,0.51,9.999999999999998,4,0,439,61,0,0.38495325598668617,0.14887801139392506,success
89,2000,8,3,2.0,4.0,0.1,0.51,9.399999999999999,4,0,439,61,0,0.3846615294872281,0.14848449048366238,success
91,2000,8,3,2.0,4.0,0.1,0.51,9.799999999999997,4,0,439,61,0,0.38506793040516135,0.1489800826865967,success
97,2000,8,3,2.0,4.0,0.1,0.52,1.7999999999999998,4,94,306,100,0,0.8037030191224628,0.23440994816406482,success
98,2000,8,3,2.0,4.0,0.1,0.52,1.9999999999999998,4,63,335,102,0,0.7598657067028529,0.2364292698726531,success
99,2000,8,3,2.0,4.0,0.1,0.52,2.1999999999999997,4,41,357,102,0,0.7216828897117802,0.25973778488832183,success
100,2000,8,3,2.0,4.0,0.1,0.52,2.3999999999999995,4,19,386,95,0,0.64562629950454,0.2679472874169701,success
101,2000,8,3,2.0,4.0,0.1,0.52,2.5999999999999996,4,8,407,85,0,0.6426848674612099,0.23951125752166375,success
110,2000,8,3,2.0,4.0,0.1,0.52,4.3999999999999995,4,0,438,62,0,0.39246981405999415,0.15134254570193303,success
117,2000,8,3,2.0,4.0,0.1,0.52,5.799999999999999,4,0,438,62,0,0.3863775599417012,0.15598981742537213,success
109,2000,8,3,2.0,4.0,0.1,0.52,4.199999999999999,4,0,438,62,0,0.3988542499515044,0.1534310921242765,success
111,2000,8,3,2.0,4.0,0.1,0.52,4.6,4,0,439,61,0,0.39224926710713115,0.15141415699917618,success
113,2000,8,3,2.0,4.0,0.1,0.52,4.999999999999999,4,0,438,62,0,0.3908188274834189,0.15143395838252344,success
